0.0168317	0.0168317	19004	0.0	137.855	0.0168317	6150	0.0	78.4219	0.0168317	57102	0.0	238.96	0.0168317	15145	0.0	123.065	0.0168317	56740	0.0	238.202	0.0168317	14548	0.0	120.615	
0.0178218	0.0178218	16551	0.0	128.651	0.0178218	4936	0.0	70.2567	0.0178218	50420	0.0	224.544	0.0178218	13078	0.0	114.359	0.0178218	49674	0.0	222.877	0.0178218	12607	0.0	112.281	
0.0188119	0.0188119	14459	0.0	120.246	0.0188119	4122	0.0	64.2028	0.0188119	44854	0.0	211.788	0.0188119	11223	0.0	105.939	0.0188119	44307	0.0	210.492	0.0188119	10866	0.0	104.24	
0.019802	0.019802	12775	0.0	113.027	0.019802	3413	0.0	58.4209	0.019802	39896	0.0	199.74	0.019802	9880	0.0	99.3982	0.019802	39535	0.0	198.834	0.019802	9459	0.0	97.2574	
0.0207921	0.0207921	11406	0.0	106.799	0.0207921	2832	0.0	53.2165	0.0207921	35700	0.0	188.944	0.0207921	8722	0.0	93.3916	0.0207921	35000	0.0	187.083	0.0207921	8355	0.0	91.4057	
0.0217822	0.0217822	10277	0.0	101.376	0.0217822	2489	0.0	49.8899	0.0217822	32065	0.0	179.067	0.0217822	7854	0.0	88.6228	0.0217822	31698	0.0	178.039	0.0217822	7504	0.0	86.6256	
0.0227723	0.0227723	9692	0.0	98.448	0.0227723	2151	0.0	46.3789	0.0227723	29221	0.0	170.942	0.0227723	6803	0.0	82.4803	0.0227723	28722	0.0	169.476	0.0227723	6591	0.0	81.185	
0.0237624	0.0237624	8772	0.0	93.659	0.0237624	1860	0.0	43.1277	0.0237624	26768	0.0	163.609	0.0237624	6159	0.0	78.4793	0.0237624	26139	0.0	161.676	0.0237624	5943	0.0	77.0909	
0.0247525	0.0247525	8348	0.0	91.3674	0.0247525	1703	0.0	41.2674	0.0247525	24378	0.0	156.135	0.0247525	5779	0.0	76.0197	0.0247525	23792	0.0	154.247	0.0247525	5415	0.0	73.5867	
0.0257426	0.0257426	7741	0.0	87.983	0.0257426	1584	0.0	39.7995	0.0257426	22497	0.0	149.99	0.0257426	5011	0.0	70.7884	0.0257426	21987	0.0	148.28	0.0257426	4856	0.0	69.685	
0.0267327	0.0267327	7144	0.0	84.5222	0.0267327	1431	0.0	37.8286	0.0267327	20417	0.0	142.888	0.0267327	4569	0.0	67.5944	0.0267327	20088	0.0	141.732	0.0267327	4401	0.0	66.34	
